,URL,title,text_leicht,source,token,sents,text_leicht_sents,text_normal
483,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",  ,AUDIO: Text hören (1 Min),ndr,8.0,1.0,[AUDIO: Text hören (1 Min)],
484,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16012019,nils1460.html",Hamburg: Mann getötet ,In Hamburg ist ein Mann gestorben.Die Polizei glaubt:Der Mann wurde getötet.Fußgänger haben den Mann am Dienstag in Harburg gefunden.Harburg ist ein Stadt·teil von Hamburg.Der Mann war in einer Fußgänger·zone.Und der Mann war schwer verletzt.Die Polizei hat gesagt:Die Verletzungen waren wahrscheinlich von einem Messer.Ein Kranken·wagen hat den Mann ins Kranken·haus gebracht.Im Kranken·haus ist der Mann gestorben.Jetzt sucht die Polizei nach Zeugen.Die Polizei will nämlich wissen:Wer hat den Mann getötet?,ndr,95.0,13.0,"[In Hamburg ist ein Mann gestorben., Die Polizei glaubt:Der Mann wurde getötet., Fußgänger haben den Mann am Dienstag in Harburg gefunden., Harburg ist ein Stadt·teil von Hamburg., Der Mann war in einer Fußgänger·zone., Und der Mann war schwer verletzt., Die Polizei hat gesagt:, Die Verletzungen waren wahrscheinlich von einem Messer., Ein Kranken·wagen hat den Mann ins Kranken·haus gebracht., Im Kranken·haus ist der Mann gestorben., Jetzt sucht die Polizei nach Zeugen., Die Polizei will nämlich wissen:, Wer hat den Mann getötet?]","Hamburg has experienced a tragic incident in which a man has sadly lost his life. The police suspect that he was murdered. Pedestrians discovered the man on Tuesday in the Harburg district, which is a part of Hamburg. The man was found in a pedestrian zone and had suffered serious injuries. The police have stated that the injuries were likely inflicted by a knife. An ambulance transported the man to the hospital, but unfortunately, he did not survive. Currently, the police are seeking witnesses to the incident as they are trying to ascertain who is responsible for the man's death."
485,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16012020,nils2132.html",Mecklenburg-Vorpommern: Busfahrer streiken ,In Mecklenburg-Vorpommern war heute ein Streik.Bei einem Streik arbeiten Menschen nicht.Diese Menschen sind zum Beispiel mit ihrer Arbeit nicht zufrieden.Die Menschen wollen zum Beispiel mehr Geld.Dieser Streik war von Bus·fahrern.Und von Straßenbahn·fahrern.Der Streik hat am frühen Morgen begonnen.Und der Streik war bis 10 Uhr.Fachleute haben gesagt:900 Bus·fahrer haben bei dem Streik mitgemacht.Deshalb waren in vielen Städten große Probleme.Zum Beispiel in Rostock.In Rostock sind bis 10 Uhr keine Busse gefahren.Und keine Straßenbahnen.In vielen Regionen fuhren auch keine Schulbusse.Deshalb sind viele Schüler nicht zur Schule gekommen.,ndr,113.0,15.0,"[In Mecklenburg-Vorpommern war heute ein Streik., Bei einem Streik arbeiten Menschen nicht., Diese Menschen sind zum Beispiel mit ihrer Arbeit nicht zufrieden., Die Menschen wollen zum Beispiel mehr Geld., Dieser Streik war von Bus·fahrern., Und von Straßenbahn·fahrern., Der Streik hat am frühen Morgen begonnen., Und der Streik war bis 10 Uhr., Fachleute haben gesagt:900 Bus·fahrer haben bei dem Streik mitgemacht., Deshalb waren in vielen Städten große Probleme., Zum Beispiel in Rostock., In Rostock sind bis 10 Uhr keine Busse gefahren., Und keine Straßenbahnen., In vielen Regionen fuhren auch keine Schulbusse., Deshalb sind viele Schüler nicht zur Schule gekommen.]","In Mecklenburg-Vorpommern fand heute ein Streik statt, bei dem Menschen nicht gearbeitet haben. Die Streikenden sind unzufrieden mit ihrer Arbeit und fordern zum Beispiel höhere Gehälter. Der Streik wurde von Bus- und Straßenbahnfahrern organisiert und begann am frühen Morgen. Er dauerte bis 10 Uhr. Experten schätzen, dass etwa 900 Busfahrer an dem Streik teilgenommen haben. Dadurch gab es in vielen Städten große Probleme, zum Beispiel in Rostock. Bis 10 Uhr fuhren dort keine Busse und Straßenbahnen. Auch Schulbusse waren in vielen Regionen nicht im Einsatz, wodurch viele Schüler nicht zur Schule kommen konnten."
486,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16012023,nils3218.html",Mecklenburg-Vorpommern: Mann stirbt bei Unfall,In der Nähe von Schwerin war ein schwerer Unfall.Schwerin ist die Haupt·stadt von Mecklenburg-Vorpommern.Der Unfall war auf der L42.L42 ist die Abkürzung für Landes·straße 42.Und der Unfall war mit einem Auto.Bei dem Unfall ist ein Mann gestorben.Der Mann war 20 Jahre alt.5 Menschen wurden schwer verletzt.Die Polizei hat gesagt:Der Unfall war in der Nacht.Der Fahrer von dem Auto ist zu schnell gefahren.Dann ist das Auto in einer Kurve von der Straße abgekommen.Das Auto ist gegen einen Baum geprallt.In dem Auto waren 6 junge Menschen.4 von den 6 Menschen haben hinten in dem Auto gesessen.Sie waren nicht angeschnallt.Die L42 war für mehrere Stunden gesperrt.,ndr,128.0,13.0,"[In der Nähe von Schwerin war ein schwerer Unfall., Schwerin ist die Haupt·stadt von Mecklenburg-Vorpommern., Der Unfall war auf der L42.L42 ist die Abkürzung für Landes·straße 42.Und der Unfall war mit einem Auto., Bei dem Unfall ist ein Mann gestorben., Der Mann war 20 Jahre alt.5 Menschen wurden schwer verletzt., Die Polizei hat gesagt:, Der Unfall war in der Nacht., Der Fahrer von dem Auto ist zu schnell gefahren., Dann ist das Auto in einer Kurve von der Straße abgekommen., Das Auto ist gegen einen Baum geprallt., In dem Auto waren 6 junge Menschen.4 von den 6 Menschen haben hinten in dem Auto gesessen., Sie waren nicht angeschnallt., Die L42 war für mehrere Stunden gesperrt.]","In der Nähe von Schwerin hat sich ein schwerer Unfall ereignet. Schwerin ist die Hauptstadt von Mecklenburg-Vorpommern. Der Unfall ereignete sich auf der L42, was für Landesstraße 42 steht. Bei dem Unfall war ein Auto involviert. Dabei kam ein 20-jähriger Mann ums Leben. Fünf Personen wurden schwer verletzt. Die Polizei erklärte, dass der Unfall in der Nacht geschah. Der Fahrer des Autos war zu schnell unterwegs und das Auto geriet in einer Kurve von der Straße ab. Es prallte gegen einen Baum. Insgesamt befanden sich sechs junge Menschen in dem Auto. Vier von ihnen saßen hinten und waren nicht angeschnallt. Die L42 musste für mehrere Stunden gesperrt werden."
487,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16022022,nils2846.html",Hamburg: Bombe gefunden,In Wilhelmsburg haben Arbeiter eine Bombe gefunden.Wilhelmsburg ist ein Stadt·teil von Hamburg.Die Bombe ist auf einer Baustelle.Diese Baustelle ist am Rotenhäuser Damm.Die Bombe ist 500 Kilo schwer.Und die Bombe ist aus dem 2. Weltkrieg.Im 2. Welt∙krieg haben Flugzeuge über vielen Städten Bomben abgeworfen.Auch über Hamburg.Aber manche von den Bomben sind nicht explodiert.Diese Bomben heißen Blind·gänger.Jetzt wollen Fach·leute die Bombe entschärfen.Das heißt:Die Bombe ist gefährlich.Aber die Fach∙leute wollen die Bombe ungefährlich machen.Die Polizei hat gesagt:Die Entschärfung von der Bombe ist vielleicht gefährlich.Die Bombe kann nämlich bei der Entschärfung explodieren.Deshalb müssen 4800 Menschen ihre Wohnungen verlassen.Die Wohnungen sind nämlich in der Nähe von der Bombe.Wir hoffen:Die Menschen können schnell in ihre Wohnungen zurück.,ndr,152.0,19.0,"[In Wilhelmsburg haben Arbeiter eine Bombe gefunden., Wilhelmsburg ist ein Stadt·teil von Hamburg., Die Bombe ist auf einer Baustelle., Diese Baustelle ist am Rotenhäuser Damm., Die Bombe ist 500 Kilo schwer., Und die Bombe ist aus dem 2. Weltkrieg., Im 2. Welt∙krieg haben Flugzeuge über vielen Städten Bomben abgeworfen., Auch über Hamburg., Aber manche von den Bomben sind nicht explodiert., Diese Bomben heißen Blind·gänger., Jetzt wollen Fach·leute die Bombe entschärfen., Das heißt:Die Bombe ist gefährlich., Aber die Fach∙leute wollen die Bombe ungefährlich machen., Die Polizei hat gesagt:, Die Entschärfung von der Bombe ist vielleicht gefährlich., Die Bombe kann nämlich bei der Entschärfung explodieren., Deshalb müssen 4800 Menschen ihre Wohnungen verlassen., Die Wohnungen sind nämlich in der Nähe von der Bombe., Wir hoffen:Die Menschen können schnell in ihre Wohnungen zurück.]","In Wilhelmsburg, a neighborhood of Hamburg, workers have found a bomb. The bomb was found at a construction site on Rotenhäuser Damm. It weighs 500 kilograms and dates back to World War II. During the war, planes dropped bombs over many cities, including Hamburg. However, some of these bombs did not explode, and they are called unexploded ordnance. Now experts want to defuse the bomb, which means making it safe. The police have said that the defusing process might be dangerous because the bomb could explode. Therefore, 4800 people have to evacuate their homes, as they are in close proximity to the bomb. We hope that the people can return to their homes quickly and safely."
488,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16022023,nils3266.html",Niedersachsen: Fahr·stuhl stürzt ab,In der Nähe von Vechta war ein Unfall.Vechta ist eine Stadt in Niedersachsen.Bei dem Unfall ist ein Fahr·stuhl abgestürzt.Der Fahr·stuhl ist in einem Pflege·heim abgestützt.In dem Fahr·stuhl waren 2 Pflegerinnen.Eine Pflegerin wurde schwer verletzt.Sie wurde mit einem Rettungs·hubschrauber in ein Kranken·haus gebracht.Die andere Pflegerin wurde mit dem Rettungs·wagen abgeholt.Noch weiß niemand:Weshalb ist der Fahr·stuhl abgestürzt?,ndr,74.0,9.0,"[In der Nähe von Vechta war ein Unfall., Vechta ist eine Stadt in Niedersachsen., Bei dem Unfall ist ein Fahr·stuhl abgestürzt., Der Fahr·stuhl ist in einem Pflege·heim abgestützt., In dem Fahr·stuhl waren 2 Pflegerinnen., Eine Pflegerin wurde schwer verletzt., Sie wurde mit einem Rettungs·hubschrauber in ein Kranken·haus gebracht., Die andere Pflegerin wurde mit dem Rettungs·wagen abgeholt., Noch weiß niemand:Weshalb ist der Fahr·stuhl abgestürzt?]","In der Nähe von Vechta, einer Stadt in Niedersachsen, hat sich ein Unfall ereignet. Dabei ist ein Fahrstuhl in einem Pflegeheim abgestürzt. In dem Fahrstuhl befanden sich zwei Pflegerinnen. Eine der Pflegerinnen wurde schwer verletzt und mit einem Rettungshubschrauber in ein Krankenhaus gebracht. Die andere Pflegerin wurde mit einem Rettungswagen abgeholt. Die genaue Ursache für den Fahrsturz ist noch nicht bekannt."
489,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032020,nils2230.html",Hamburg: Ein Verletzter bei Feuer ,In Hamburg-Eidelstedt war ein großes Feuer.Eidelstedt ist ein Stadt·teil im Nordwesten von Hamburg.Das Feuer war in einem großen Haus.In diesem Haus sind 2 Wohnungen.Und mehrere Büros.Bei dem Feuer wurde ein Mann verletzt.Die Feuerwehr hat gesagt:Das Feuer war zuerst in einem Müll·container.Dann hat sich das Feuer schnell ausgebreitet.Zuerst hat die Wand von dem Haus gebrannt.Dann hat auch das Dach von dem Haus gebrannt.60 Feuerwehr·leute haben das Feuer gelöscht.Die Feuerwehr hat 4 Menschen aus dem Gebäude gerettet.Ein Mann wurde bei dem Feuer leicht verletzt.Dieser Mann wollte das Feuer selber löschen.,ndr,115.0,16.0,"[In Hamburg-Eidelstedt war ein großes Feuer., Eidelstedt ist ein Stadt·teil im Nordwesten von Hamburg., Das Feuer war in einem großen Haus., In diesem Haus sind 2 Wohnungen., Und mehrere Büros., Bei dem Feuer wurde ein Mann verletzt., Die Feuerwehr hat gesagt:, Das Feuer war zuerst in einem Müll·container., Dann hat sich das Feuer schnell ausgebreitet., Zuerst hat die Wand von dem Haus gebrannt., Dann hat auch das Dach von dem Haus, gebrannt.60, Feuerwehr·leute haben das Feuer gelöscht., Die Feuerwehr hat 4 Menschen aus dem Gebäude gerettet., Ein Mann wurde bei dem Feuer leicht verletzt., Dieser Mann wollte das Feuer selber löschen.]","Es gab ein großes Feuer in Hamburg-Eidelstedt, einem Stadtteil im Nordwesten von Hamburg. Das Feuer brach in einem großen Gebäude aus, das aus zwei Wohnungen und mehreren Büros besteht. Bei dem Brand wurde ein Mann verletzt. Laut der Feuerwehr begann das Feuer zuerst in einem Müllcontainer und breitete sich dann schnell aus. Zuerst brannte die Wand des Hauses, dann auch das Dach. Es dauerte 60 Feuerwehrleute, um das Feuer zu löschen. Die Feuerwehr konnte 4 Menschen aus dem Gebäude retten, und ein Mann wurde bei dem Feuer leicht verletzt. Dieser Mann versuchte, das Feuer selbst zu löschen."
490,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032021,nils2532.html",Firma will mehr Impf·stoff liefern ,"In vielen Ländern in Europa gibt es zu wenig Impf·stoff gegen das Corona-Virus.Die Impf·stoffe kommen von verschiedenen Firmen.Viele von diesen Firmen haben Probleme.Zum Beispiel:• Die Fabriken von den Firmen sind zu klein.• Oder besondere Stoffe fehlen.Eine von diesen Firmen ist Biontech und Pfizer.Biontech ist eine deutsche Firma.Und Pfizer ist eine Firma aus den USA.Diese Firma hat jetzt gesagt:Wir können unseren Impf·stoff schneller liefern.Und wir können mehr von unserem Impf·stoff liefern.Jetzt hoffen die Regierungen in Europa:Wir können die Menschen in Europa schneller impfen.Diese Nachricht ist vom 16. März 2021, 15.30 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: NDR Info | 16.03.2021 | 16:00 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032021,nils2532.html",ndr,151.0,25.0,"[In vielen Ländern in Europa gibt es zu wenig Impf·stoff gegen das Corona-Virus., Die Impf·stoffe kommen von verschiedenen Firmen., Viele von diesen Firmen haben Probleme., Zum Beispiel:•, Die Fabriken von den Firmen sind zu klein.•, Oder besondere Stoffe fehlen., Eine von diesen Firmen ist Biontech und Pfizer., Biontech ist eine deutsche Firma., Und Pfizer ist eine Firma aus den USA.Diese Firma hat jetzt gesagt:, Wir können unseren Impf·stoff schneller liefern., Und wir können mehr von unserem Impf·stoff liefern., Jetzt hoffen die Regierungen in Europa:, Wir können die Menschen in Europa schneller impfen., Diese Nachricht ist vom 16. März 2021, 15.30 Uhr., Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?, Dann klicken Sie hier., Dieses Thema im Programm: NDR, Info, |, 16.03.2021, |, 16:00, UhrBeitrag, teilenDieser Artikel wurde ausgedruckt unter der Adresse:, https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032021,nils2532.html]","In vielen europäischen Ländern gibt es derzeit einen Mangel an COVID-19-Impfstoffen. Diese Impfstoffe werden von verschiedenen Unternehmen hergestellt, von denen viele Probleme haben. Zum Beispiel sind einige Fabriken zu klein oder es fehlen bestimmte Inhaltsstoffe. Ein solches Unternehmen ist Biontech und Pfizer. Biontech ist ein deutsches Unternehmen und Pfizer stammt aus den USA. Diese Unternehmen haben nun angekündigt, dass sie ihren Impfstoff schneller und in größerer Menge liefern können. Die Regierungen in Europa hoffen nun, dass sie die Menschen schneller impfen können. Diese Nachricht stammt vom 16. März 2021 um 15.30 Uhr."
491,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032022,nils2876.html",Schleswig-Holstein: Großes Feuer in Rellingen,In Rellingen war ein großes Feuer.Rellingen ist ein Ort nördlich von Hamburg.Dieses Feuer war am Dienstag·abend.Und dieses Feuer war in einer großen Halle.In dieser Halle ist zum Beispiel eine Auto·werkstatt.Bei dem Feuer wurde ein Mensch verletzt.Dieser Mensch hat nämlich giftigen Rauch eingeatmet.Bei dem Feuer waren 170 Feuerwehr·leute mehrere Stunden lang im Einsatz.Sie konnten das Feuer löschen.Aber nach dem Löschen waren mehrere Wasser·rohre kaputt.Deshalb hatten die 13.000 Einwohner von Rellingen kein Wasser mehr.Am Mittwoch haben die Behörden gesagt:Wir haben die Wasser·rohre repariert.Die Menschen in Rellingen haben wieder Wasser.Jetzt will die Polizei wissen:Warum war das Feuer?,ndr,125.0,16.0,"[In Rellingen war ein großes Feuer., Rellingen ist ein Ort nördlich von Hamburg., Dieses Feuer war am Dienstag·abend., Und dieses Feuer war in einer großen Halle., In dieser Halle ist zum Beispiel eine Auto·werkstatt., Bei dem Feuer wurde ein Mensch verletzt., Dieser Mensch hat nämlich giftigen Rauch eingeatmet., Bei dem Feuer waren 170 Feuerwehr·leute mehrere Stunden lang im Einsatz., Sie konnten das Feuer löschen., Aber nach dem Löschen waren mehrere Wasser·rohre kaputt., Deshalb hatten die 13.000 Einwohner von Rellingen kein Wasser mehr., Am Mittwoch haben die Behörden gesagt:, Wir haben die Wasser·rohre repariert., Die Menschen in Rellingen haben wieder Wasser., Jetzt will die Polizei wissen:, Warum war das Feuer?]","In Rellingen, einem Ort nördlich von Hamburg, gab es ein großes Feuer. Am Dienstagabend brach das Feuer in einer großen Halle aus, in der sich unter anderem eine Autowerkstatt befindet. Bei dem Brand wurde eine Person verletzt, da sie giftigen Rauch eingeatmet hatte. Etwa 170 Feuerwehrleute waren mehrere Stunden lang im Einsatz und konnten das Feuer schließlich löschen. Allerdings wurden dabei mehrere Wasserrohre beschädigt, wodurch die 13.000 Einwohner von Rellingen zeitweise kein Wasser hatten. Am Mittwoch gaben die Behörden bekannt, dass die Wasserrohre repariert wurden und die Menschen in Rellingen wieder mit Wasser versorgt werden können. Die Polizei ermittelt nun, um herauszufinden, wie es zu dem Brand gekommen ist."
492,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032023,nils3304.html",Mecklenburg-Vorpommern: Unfall mit Tank·laster,In der Nähe von Ribnitz-Damgarten war ein Unfall.Ribnitz-Damgarten ist eine Stadt an der Ost·see.Der Unfall war mit 2 Lkw.Und der Unfall war auf der B105.B105 ist die Abkürzung für Bundes·straße 105.Bei dem Unfall ist ein Tank·laster von der Fahr·bahn abgekommen.Und in einen Graben gerutscht.Die Polizei hat gesagt:Ein Lkw-Fahrer wollte auf der B105 nach links abbiegen.Dann hat der Fahrer von dem Tank·laster den Lkw überholt.Beim Überholen haben sich die beiden Fahr·zeuge berührt.Deshalb hat der Fahrer von dem Tank·laster die Kontrolle verloren.Und deshalb ist der Tank·laster in den Graben gerutscht.Bei dem Unfall wurde kein Mensch verletzt.Helfer müssen jetzt mit einem Kran den Tank·laster aus dem Graben heben.Deshalb hat die Polizei die B105 gesperrt.,ndr,138.0,14.0,"[In der Nähe von Ribnitz-Damgarten war ein Unfall., Ribnitz-Damgarten ist eine Stadt an der Ost·see., Der Unfall war mit 2 Lkw., Und der Unfall war auf der B105.B105 ist die Abkürzung für Bundes·straße 105.Bei dem Unfall ist ein Tank·laster von der Fahr·bahn abgekommen., Und in einen Graben gerutscht., Die Polizei hat gesagt:, Ein Lkw-Fahrer wollte auf der B105 nach links abbiegen., Dann hat der Fahrer von dem Tank·laster den Lkw überholt., Beim Überholen haben sich die beiden Fahr·zeuge berührt., Deshalb hat der Fahrer von dem Tank·laster die Kontrolle verloren., Und deshalb ist der Tank·laster in den Graben gerutscht., Bei dem Unfall wurde kein Mensch verletzt., Helfer müssen jetzt mit einem Kran den Tank·laster aus dem Graben heben., Deshalb hat die Polizei die B105 gesperrt.]","In der Nähe von Ribnitz-Damgarten hat sich ein Unfall ereignet. Ribnitz-Damgarten ist eine Stadt an der Ostsee. Der Unfall involvierte zwei Lastwagen und ereignete sich auf der B105, einer Bundesstraße. Bei dem Unfall ist ein Tanklastwagen von der Fahrbahn abgekommen und in einen Graben gerutscht. Die Polizei hat erklärt, dass der Fahrer eines Lastwagens auf der B105 nach links abbiegen wollte. Dabei hat der Fahrer des Tanklastwagens den Lastwagen überholt. Beim Überholen haben sich die beiden Fahrzeuge berührt, woraufhin der Fahrer des Tanklastwagens die Kontrolle verloren hat und in den Graben gerutscht ist. Glücklicherweise wurde niemand bei dem Unfall verletzt. Helfer werden jetzt den Tanklastwagen mit einem Kran aus dem Graben bergen müssen, weshalb die Polizei die B105 gesperrt hat."
493,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16042019,nils1594.html",Schleswig-Holstein: Neue Boote für Helgoland ,Fach·leute testen bald vor Helgoland neue Boote.Helgoland ist eine Insel.Helgoland ist in der Nordsee.Und Helgoland gehört zu Schleswig-Holstein.Diese Boote bringen Menschen von großen Schiffen nach Helgoland.Und zurück.Der Hafen von Helgoland ist nämlich sehr klein.Deshalb können keine großen Schiffe im Hafen von Helgoland anlegen.Die neuen Boote haben Elektro·motoren.Deshalb sind die neuen Boote besonders leise.Und deshalb sind die neuen Boote besonders gut für die Umwelt.Das erste von den neuen Booten soll ab Mitte Mai fahren.,ndr,96.0,12.0,"[Fach·leute testen bald vor Helgoland neue Boote., Helgoland ist eine Insel., Helgoland ist in der Nordsee., Und Helgoland gehört zu Schleswig-Holstein., Diese Boote bringen Menschen von großen Schiffen nach Helgoland., Und zurück., Der Hafen von Helgoland ist nämlich sehr klein., Deshalb können keine großen Schiffe im Hafen von Helgoland anlegen., Die neuen Boote haben Elektro·motoren., Deshalb sind die neuen Boote besonders leise., Und deshalb sind die neuen Boote besonders gut für die Umwelt., Das erste von den neuen Booten soll ab Mitte Mai fahren.]","Experten werden bald vor Helgoland neue Boote testen. Helgoland ist eine Insel und Teil von Schleswig-Holstein in der Nordsee. Diese Boote werden Menschen von großen Schiffen nach Helgoland und zurückbringen, da der Hafen von Helgoland zu klein ist, um große Schiffe aufzunehmen. Die neuen Boote sind mit Elektromotoren ausgestattet, wodurch sie besonders leise sind und sich positiv auf die Umwelt auswirken. Das erste Boot dieser Art soll ab Mitte Mai in Betrieb genommen werden."
494,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16052019,nils1632.html",Schleswig-Holstein: Umwelt·schützer holen Netze aus Ostsee,Umwelt·schützer haben 3 Netze aus der Ostsee geholt.Umwelt·schützer wollen die Natur retten.Umwelt·schützer sagen zum Beispiel:• Menschen sollen die Luft nicht schmutzig machen.• Und Menschen sollen keinen Müll in die Meere werfen.Diese Netze sind von Fischern.Und diese Netze waren in der Nähe von Eckernförde.Eckernförde ist eine Stadt in Schleswig-Holstein.Die Netze sind gefährlich für die Tiere in der Ostsee.Zum Beispiel für Fische.Die Fische können sich nämlich in den Netzen verfangen.Das heißt:Die Fische schwimmen in die Netze.Und die Fische bleiben in den Netzen stecken.Dann können die Fische zum Beispiel nicht mehr atmen.Und dann sterben die Fische.,ndr,120.0,15.0,"[Umwelt·schützer haben 3 Netze aus der Ostsee geholt., Umwelt·schützer wollen die Natur retten., Umwelt·schützer sagen zum Beispiel:•, Menschen sollen die Luft nicht schmutzig machen.•, Und Menschen sollen keinen Müll in die Meere werfen., Diese Netze sind von Fischern., Und diese Netze waren in der Nähe von Eckernförde., Eckernförde ist eine Stadt in Schleswig-Holstein., Die Netze sind gefährlich für die Tiere in der Ostsee., Zum Beispiel für Fische., Die Fische können sich nämlich in den Netzen verfangen., Das heißt:Die Fische schwimmen in die Netze., Und die Fische bleiben in den Netzen stecken., Dann können die Fische zum Beispiel nicht mehr atmen., Und dann sterben die Fische.]","Eine Gruppe von Umweltschützern hat drei Netze aus der Ostsee geborgen. Ihr Ziel ist es, die Natur zu schützen. Sie fordern beispielsweise, dass Menschen die Luft nicht verschmutzen und keinen Müll ins Meer werfen sollen. Diese Netze gehörten zu Fischern und wurden in der Nähe von Eckernförde gefunden, einer Stadt in Schleswig-Holstein. Diese Netze stellen eine Gefahr für die Tiere in der Ostsee dar, vor allem für die Fische. Sie können sich in den Netzen verfangen, was dazu führt, dass sie nicht mehr frei schwimmen und atmen können. Letztendlich sterben die Fische daran."
495,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16052022,nils2942.html",Hamburg: Keine Test·pflicht mehr an Schulen ,Hamburg hat die Corona-Regeln an den Schulen weiter gelockert.Seit heute müssen Schüler nämlich keine Corona-Tests mehr machen.Bisher mussten fast alle Schüler 2 Corona-Tests pro Woche machen.Nur bestimmte Schüler mussten seit 2 Wochen keine Corona-Tests mehr machen:Diese Schüler waren geimpft.Oder diese Schüler hatten das Corona-Virus schon.Andere Bundes·länder in Nord·deutschland haben die Test·pflicht schon vorher abgeschafft.Die Schulbehörde in Hamburg hat gesagt:Wollen Schüler weiter Corona-Tests machen?Oder Lehrer?Dann können diese Menschen weiter kostenlose Corona-Tests bekommen.Die Masken·pflicht an Hamburger Schulen gilt schon seit dem 30. April nicht mehr.,ndr,106.0,11.0,"[Hamburg hat die Corona-Regeln an den Schulen weiter gelockert., Seit heute müssen Schüler nämlich keine Corona-Tests mehr machen., Bisher mussten fast alle Schüler 2 Corona-Tests pro Woche machen., Nur bestimmte Schüler mussten seit 2 Wochen keine Corona-Tests mehr machen:, Diese Schüler waren geimpft., Oder diese Schüler hatten das Corona-Virus schon., Andere Bundes·länder in Nord·deutschland haben die Test·pflicht schon vorher abgeschafft., Die Schulbehörde in Hamburg hat gesagt:Wollen Schüler weiter Corona-Tests machen?, Oder Lehrer?, Dann können diese Menschen weiter kostenlose Corona-Tests bekommen., Die Masken·pflicht an Hamburger Schulen gilt schon seit dem 30. April nicht mehr.]","Hamburg has further relaxed the Corona rules in schools. As of today, students are no longer required to take Corona tests. Previously, almost all students had to take 2 Corona tests per week. Only certain students have been exempt from taking Corona tests for the past two weeks: these students were either vaccinated or had already had the Corona virus. Other federal states in Northern Germany had already abolished the testing requirement. The school authority in Hamburg has stated that if students or teachers still want to take Corona tests, they can continue to get them for free. The mask requirement at Hamburg schools has not been in effect since April 30th."
