,Source,link_leicht,URL,sents_leicht,sents_standard
230,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/vornamen-oder-nachnamen-aendern,Ausnahme: Manchmal müssen Sie weniger bezahlen.Zum Beispiel: Wenn Sie wenig Geld haben.,"Wir können die grundsätzlich zu erhebende Gebühr im Einzelfall reduzieren, wenn Sie über wenig Einkommen verfügen."
231,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/vornamen-oder-nachnamen-aendern,Oder wenn wir Ihren Antrag ablehnen.Dann müssen Sie nur einen Teil der Kosten zahlen.,"Für Minderjährige, Auszubildende und Studierende bis zum 25. Lebensjahr wird eine Pauschale von 100 Euro für einen Antrag auf Änderung des Vornamens und 200 Euro für einen Antrag auf Änderung des Familiennamens veranschlagt."
232,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/vornamen-oder-nachnamen-aendern,Die Regeln dazu stehen in der Allgemeinen Verwaltungs-Gebühren-Ordnung vom Land Nord-Rhein-Westfalen. Sie können mit Bar-Geld bezahlen.Das heißt: Mit Geld-Scheinen und Münzen.,Die Gebühren können bar oder mit der EC-Karte und PIN-Nummer bezahlt werden. Rechtliche Voraussetzungen Tarifstelle 5b.2.1 und 5b.2.2 der Allgemeinen Verwaltungsgebührenordnung des Landes Nordrhein-Westfalen vom 3. Juli 2001
233,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/vornamen-oder-nachnamen-aendern,Sie können auch mit Ihrer EC-Karte bezahlen.Eine EC-Karte ist eine Karte aus Plastik.Die Karte haben Sie bei der Bank für Ihr Konto bekommen.Sie können damit ohne Bar-Geld bezahlen.Und Sie können damit Geld an einem Automaten abheben.Dazu geben Sie Ihre Geheim-Nummer in ein Gerät ein.Diese Geheim-Nummer heißt PIN.Das Geld wird dann von Ihrem Bank-Konto abgebucht.,
234,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Sie haben das Recht,der Weitergabe von Ihren bei uns gemeldeten Daten zu widersprechen. Wenn Sie das getan haben,dürfen wir Ihre Daten nicht an andere Stellen weitergeben. An bestimmte Stellen dürfen wir auch ohne den Widerspruchnicht Ihre Melde-Daten weitergeben.Das dürfen wir nur, wenn Sie es uns erlaubt haben. Sie können der Weitergabe von Ihren Daten widersprechen:",Gegen die Übermittlung Ihrer Meldedaten an bestimmte Empfänger*innen haben Sie ein Widerspruchsrecht.
235,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"an Religions-Gemeinschaften,denen Menschen aus Ihrer Familie angehören.",
236,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,Wenn Sie selbst nicht dieser Religion angehören.Oder wenn Sie keiner Religion angehören.Ausnahme: Wenn wir die Daten für Steuern brauchen.Zum Beispiel: Damit wir die Kirchen-Steuer bekommen. An Parteien oder andere Gruppen bei Wahlen.Sie können der Weitergabe Ihrer Daten widersprechen:Wenn Sie keine Infos von Parteien bekommen wollen. An das Amt der Bundes-Wehr.Sie können der Weitergabe Ihrer Daten widersprechen:Wenn Sie jünger als 18 Jahre alt sind.Wenn Sie keine Infos zum Wehr-Dienst wollen. An das Amt oder die Presse bei Jubiläen.Jubiläum ist ein schweres Wort für: Jahres-Tag.Zum Beispiel: Ihr 100.,"Widerspruch einlegen oder zurückziehen – wie es geht Den Widerspruch erklären können Sie jederzeit, nicht nur bei einer An- oder Ummeldung."
237,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Geburtstag.Oder Ihr 50. Hochzeits-Tag.Sie können der Weitergabe Ihrer Daten widersprechen:Wenn Ihr Jahres-Tag nicht in der Zeitung stehen soll. An Verlage von Adress-Büchern.Zum Beispiel: Das Telefon-Buch.Sie können der Weitergabe Ihrer Daten widersprechen:Wenn Ihre Nummer nicht im Telefon-Buch stehen soll. In diesen Fällen dürfen wir Ihre Daten nur weitergeben,wenn Sie es erlaubt haben: Für Werbung.",Füllen Sie dazu einfach den Onlineantrag aus.
238,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Für den Handel mit Ihrer Adresse. In diesen Fällen dürfen wir Ihre Daten nur weitergeben,wenn Sie es erlaubt haben: Für Werbung. Für den Handel mit Ihrer Adresse.","Sie finden ihn unter ""Downloads und Infos""."
239,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,Sie füllen das Formular für den Widerspruch aus.Das können Sie im Internet tun.Sie müssen nicht ins Amt kommen. Wir helfen Ihnen gerne. Wenn Sie Fragen haben. Oder Hilfe brauchen.,Einen eingelegten Widerspruch können Sie jederzeit formlos und ohne Angabe von Gründen aufheben oder zurückziehen.
240,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Achtung: Das Formular ist in Alltags-Sprache.Wenn Sie beim Ausfüllen Hilfe brauchen,fragen Sie jemanden danach. Wichtig:",Wogegen können Sie widersprechen?
241,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Das gleiche Formular füllen Sie aus,wenn Sie der Weitergabe von Ihren Datenan bestimmte Stellen erlauben wollen. Ja.Sie können den Widerspruch gegen die Weitergabe von Ihren Datenjeder Zeit wieder aufheben.Also uns die Weitergabe von Ihren Daten wieder erlauben. Das können Sie ohne Formular tun.Sie schreiben dann nur,dass Sie den Widerspruch zurück nehmen.Sie brauchen keinen Grund dafür anzugeben. Sie können das Formular zum Widerspruch im Internet verschicken.Oder bei uns abgeben:","Sie haben ein Widerspruchsrecht: gegen die Übermittlung Ihrer Daten an öffentlich-rechtliche Religionsgemeinschaften, denen Ihre Familienangehörigen (Ehepartner*in, minderjährige Kinder, Eltern) angehören, wenn Sie selbst einer anderen oder keiner Religionsgesellschaft zugehörig sind."
242,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,im Kunden-Zentrum Innenstadt in einem der anderen Kunden-Zentren in Köln. Die Adressen finden Sie unter: Weitere Infos. Oder Sie schicken den Widerspruch mit der Post.,"Dies gilt nicht, soweit die Daten zur Erhebung der Kirchensteuer der jeweiligen Religionsgesellschaft übermittelt werden (§ 42 Absatz 3 BMG); gegen die Übermittlung Ihres Vor- und Nachnamens, falls vorhanden, Ihres Doktorgrads sowie Ihrer Anschrift an Parteien, Wählergruppen und andere Träger*innen von Wahlvorschlägen im Zusammenhang mit Parlaments- oder Kommunalwahlen (§ 50 Absatz 5 BMG); gegen die Auskunft über Ehe- und Altersjubiläen an parlamentarische oder kommunale Vertretungskörperschaften sowie Presse und Rundfunk (§ 50 Absatz 5 BMG); gegen die Übermittlung von Daten an Adressbuchverlage zum Zweck der Veröffentlichung in gedruckten Adressbüchern (§ 50 Absatz 5 BMG); gegen die Übermittlung Ihrer Daten an das Bundesamt für das Personalmanagement der Bundeswehr, wenn Sie noch keine 18 Jahre alt sind und kein Informationsmaterial über die Tätigkeit in den Streitkräften zum freiwilligen Wehrdienst erhalten möchten (§ 36 Absatz 2 BMG)."
243,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"An die Adresse: Stadt KölnBürgerdiensteEinwohnerwesenDillenburger Straße 68-7051105 Köln Wenn Sie in Köln gemeldet sind,können Sie den Widerspruch zu jeder Zeit bei uns einlegen. Sie können dies beim Anmelden oder Ummelden von Ihrem Wohnsitz tun.Oder Sie können es später tun.","Besondere Fristen Gegen die Datenweitergabe an das Bundesamt für das Personalmanagement der Bundeswehr können Frauen und Männer widersprechen, die die deutsche Staatsangehörigkeit besitzen."
244,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,Ausnahme:,
245,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Beim Bundes-Amt für Wehr-Verwaltungmüssen Sie der Weitergabe von Ihren Daten dann widersprechen:Vor dem 31. März in dem Jahr, bevor Sie 18 werden. Warum müssen Sie den Widerspruch dann vor dem 31. März einlegen? Weil das Bundes-Amt für Wehr-Verwaltung jedes Jahran diesem Tag die Daten weitergibt.Das Amt tut das, wenn Sie dem nicht widersprochen haben. Ihre Daten geben wir ohne den Widerspruch dann weiter, wenn:","Zum 31. März eines Jahres erfolgt automatisch eine Datenweitergabe an das Bundesamt für das Personalmanagement der Bundeswehr über alle Personen mit deutscher Staatsangehörigkeit, die im Folgejahr 18 Jahre alt werden, soweit gegen die Weitergabe kein Widerspruch eingelegt wurde."
246,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,Sie Deutsche oder Deutscher sind.,
247,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,"Sie im nächsten Jahr 18 werden. Ja. Sie können der Weitergabe von Ihren Daten auch widersprechen, wenn Sie unter 16 Jahre alt sind",Der Widerspruch muss folglich bis zu diesem Stichtag spätestens eingereicht sein.
248,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,und in Köln leben. Achtung: Sie müssen das Formular dann ausdrucken.Ihre Eltern müssen das Formular unterschreiben.Dann müssen Sie uns das Formular schicken.Oder im Amt abgeben.,Vorsprache Eine persönliche Vorsprache ist nicht erforderlich.
249,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle,Die Adressen stehen unter: Weitere Infos. Nein. Der Widerspruch ist kostenlos.,Gebühren Kosten entstehen Ihnen in allen Fällen nicht. Rechtliche Voraussetzungen
250,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Wenn Sie in Köln zu einer anderen Kölner Adresse umziehen,",Sie ziehen innerhalb der Stadt um?
251,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,müssen Sie sich bei uns ummelden.,Dann müssen Sie sich bei uns ummelden. Benötigt werden
252,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Spätestens 2 Wochen nach dem Umzug zur neuen Adresse müssen Sie sich ummelden.,Personalausweis
253,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Ihren neuen Wohnsitz in Köln melden Sie dort um: im Kunden-Zentrum Innenstadt,Reisepass
254,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,in einem der anderen Kunden-Zentren in Köln.,falls Sie keinen Personalausweis besitzen.
255,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Sie müssen zu einer dieser Stellen kommen. Die Adressen von diesen Stellen finden Sieunter den Links bei ""Weitere Infos"" Sie brauchen dazu:",falls Sie keinen Personalausweis besitzen.
256,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Ihren Personal-Ausweis oder Ihren Reise-Pass,Nationalpass mit Aufenthaltsgenehmigung oder Visum
257,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,oder den Pass von Ihrem Heimat-Land,Für Ausländerinnen und Ausländer aus der Europäischen Union genügt der Nationalpass. Für Ausländerinnen und Ausländer aus der Europäischen Union genügt der Nationalpass. Bei einer Ummeldung im Familienverband benötigen wir die Ausweisdokumente aller umziehenden Personen Anmeldeformular mit Unterschrift der oder des Meldepflichtigen
258,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Und wenn nötig:Eine Erlaubnis für Ihren Aufenthalt in Deutschland.Das schwere Wort dafür ist: Aufenthalts-Genehmigung.Oder Ihr Visum.Ein Visum ist ein Papier in dem steht:Sie dürfen in Deutschland bleiben.,"Sie erhalten das Formular in den Kundenzentren oder im Downloadservice zum Herunterladen. Wenn Sie persönlich vorsprechen und die Ummeldung nicht durch eine bevollmächtigte Person erfolgt, benötigen Sie kein Anmeldeformular. In diesem Falle übernehmen wir für Sie gerne die Erstellung des Formulars anhand Ihrer Angaben. Sie erhalten das Formular in den Kundenzentren oder im Downloadservice zum Herunterladen."
259,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Die Ausweise von allen Personen, die mit Ihnen umziehen Das Anmelde-FormularSie müssen das Formular nicht alleine ausfüllen.Wir helfen Ihnen dabei im Amt.","Wenn Sie persönlich vorsprechen und die Ummeldung nicht durch eine bevollmächtigte Person erfolgt, benötigen Sie kein Anmeldeformular. In diesem Falle übernehmen wir für Sie gerne die Erstellung des Formulars anhand Ihrer Angaben. Meldepflicht für Kinder und Jugendliche - Einverständniserklärung"
260,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Eine Bestätigung vom Vermieter oder der Vermieterin.,"Bis zum vollendeten 16. Lebensjahr müssen Kinder und Jugendliche von der Person angemeldet werden, in deren Wohnung sie mit einziehen. Für den Umzug Minderjähriger mit nur einem Elternteil ist das Einverständnis des anderen Elternteils erforderlich. Den Vordruck ""Einverständniserklärung der Sorgeberechtigten"" finden Sie im Downloadservice. Bis zum vollendeten 16. Lebensjahr müssen Kinder und Jugendliche von der Person angemeldet werden, in deren Wohnung sie mit einziehen."
261,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Der Vermieter oder die Vermieterin muss die Bestätigung ausfüllen:Sie müssen die Bestätigung 2 Wochen nach Ihrem Umzug ausfüllen.Dann müssen Sie die Bestätigung im Amt abgeben.,"Für den Umzug Minderjähriger mit nur einem Elternteil ist das Einverständnis des anderen Elternteils erforderlich. Den Vordruck ""Einverständniserklärung der Sorgeberechtigten"" finden Sie im Downloadservice. Bescheinigung des*der Wohnungsgeber*in über den Einzug In der Wohnungsgeber-Bescheinigung ist der tatsächlich vollzogene Einzug zu bestätigen."
262,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Wenn Sie keine Wohnung mieten,sondern in Ihre eigene Wohnung ziehen.Oder in ein eigenes Haus ziehen.Dann müssen Sie die Bestätigung nicht abgeben.","Im Voraus ausgestellte Bescheinigungen mit einem in der Zukunft liegenden Einzugsdatum können wir daher nicht anerkennen. Ihr*e Vermieter*in ist verpflichtet, ihnen die Bescheinigung innerhalb von zwei Wochen nach Bezug der Wohnung auszustellen. Es reicht nicht aus, den Mietvertrag vorzulegen. Ebenfalls kann eine formlose Mail des*der Vermieters*in an die Meldebehörde nicht als Wohnungsgeberbescheinigung anerkannt werden."
263,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Sondern dann müssen Sie diese Papiere abgeben:,"Einen Vordruck für die Wohnungsgeberbescheinigung erhalten Sie in den Kundenzentren oder unter ""Downloads und Infos"" auf dieser Seite zum Herunterladen. In der Wohnungsgeber-Bescheinigung ist der tatsächlich vollzogene Einzug zu bestätigen. Im Voraus ausgestellte Bescheinigungen mit einem in der Zukunft liegenden Einzugsdatum können wir daher nicht anerkennen. Ihr*e Vermieter*in ist verpflichtet, ihnen die Bescheinigung innerhalb von zwei Wochen nach Bezug der Wohnung auszustellen."
264,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,1 Auszug aus dem Grund-Buch.,"Es reicht nicht aus, den Mietvertrag vorzulegen. Ebenfalls kann eine formlose Mail des*der Vermieters*in an die Meldebehörde nicht als Wohnungsgeberbescheinigung anerkannt werden. Einen Vordruck für die Wohnungsgeberbescheinigung erhalten Sie in den Kundenzentren oder unter ""Downloads und Infos"" auf dieser Seite zum Herunterladen."
265,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Das Grund-Buch ist eine Liste mit: allen Grund-Stücken,"Grundbuchauszug, Notarvertrag oder aktueller Grundsteuerbescheid"
266,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,allen Eigentümern Ihr Name steht im Grund-Buch: Wenn Sie eine Wohnung kaufen.,"anstelle der Wohnungsgeberbescheinigung, wenn Sie in Ihr Eigenheim einziehen. Es reicht aus, wenn Sie eine Kopie vorlegen."
267,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Oder wenn Sie ein Haus kaufen. Oder wenn Sie ein Grund-Stück kaufen.,"anstelle der Wohnungsgeberbescheinigung, wenn Sie in Ihr Eigenheim einziehen."
268,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Sie müssen uns dann 1 Kopie vom Grund-Buch zeigen.,"Es reicht aus, wenn Sie eine Kopie vorlegen."
269,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Oder Ihren Vertrag mit dem Notar. Ein Notar ist eine Person.Die Person macht für Sie einen Vertrag.Oder schreibt für Sie eine Urkunde.Zum Beispiel: Wenn Sie ein Haus kaufen.Dann machen Sie einen Notar-Vertrag.Sie müssen uns dann 1 Kopie von diesem Vertrag zeigen.,Zulassungsbescheinigung Teil I oder Fahrzeugschein
270,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Wenn Sie ein Auto oder Motor-Rad haben,müssen Sie uns auch zeigen: seine Zulassungs-Bescheinigung.Darauf stehen die Angaben zur Zulassungvon dem Auto oder Motor-Rad. Oder den Fahrzeug-Schein.","falls Sie ein Auto oder Motorrad besitzen. Wenn Ihre Fahrzeugpapiere keinen Nachweis über die gültige Hauptuntersuchung enthalten, benötigen wir außerdem den letzten Bericht über die Hauptuntersuchung, zum Beispiel von TÜV, DEKRA oder GTÜ."
271,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Der Fahrzeug-Schein ist ein Papier.Darauf stehen wichtige Informationen zum Auto.Oder zum Motor-Rad.Darauf steht auch, wem das Fahrzeug gehört.Und die Adresse von dieser Person. Sie füllen das Anmelde-Formular aus.Das können Sie im Internet tun. Die Formulare sind in Alltags-Sprache.Wenn Sie beim Ausfüllen Hilfe brauchen,fragen Sie uns danach.","falls Sie ein Auto oder Motorrad besitzen. Wenn Ihre Fahrzeugpapiere keinen Nachweis über die gültige Hauptuntersuchung enthalten, benötigen wir außerdem den letzten Bericht über die Hauptuntersuchung, zum Beispiel von TÜV, DEKRA oder GTÜ."
272,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Drucken Sie bitte das Anmelde-Formularund das Beiblatt nach dem Ausfüllen aus.Beide Formulare müssen Sie unterschreiben.,Wohnungsgeberbescheinigung Laut Bundesmeldegesetz müssen Sie bei einer An- und Ummeldung eine Bescheinigung des*der Vermieters*in vorlegen.
273,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Mit diesen Formularen und den anderen Unterlagenkommen Sie zu uns.,Bei einer Abmeldung beziehungsweise einem Auszug ist dies nicht erforderlich.
274,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Dann kann jemand anderes für Sie zu uns kommen.Diesem Menschen müssen Sie vertrauen.Sie müssen diesem Menschen schriftlich erlauben,für Sie zum Anmelden von Ihrem Wohnsitz zu uns zu kommen.Diese Erlaubnis heißt Vollmacht.",In der Bescheinigung muss Ihr*e Wohnungsgeber*in Ihnen den tatsächlich vollzogenen Einzug bestätigen. Im Voraus ausgestellte Bescheinigungen mit einem in der Zukunft liegenden Einzugsdatum können wir nicht anerkennen.
275,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Eine Vollmacht ist ein Papier.Auf dem Papier erlauben Sie einem Menschen,etwas für Sie zu tun.Den Namen von diesem Menschen schreiben Sie auf das Papier.Sie müssen das Papier unterschreiben.",Aus der Bescheinigung muss auch der*die Eigentümer*in der Wohnung hervorgehen.
276,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Zum Beispiel können Sie Ihrem besten Freund eine Vollmacht schreiben:,Demnächst können Vermieter*innen den Einzug der Meldebehörde auch elektronisch bestätigen.
277,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Damit Ihr Freund Ihren Personal-Ausweis bei der Behörde abholt.Sie können das nämlich nicht selber tun, weil Sie zum Beispiel krank im Bett liegen. Der Mensch, der für Sie zu uns kommt,muss uns die Vollmacht zeigen.","An den hierfür erforderlichen technischen Voraussetzungen arbeiten wir derzeit. Informationen rund um die Ummeldung Wenn Sie innerhalb Kölns umgezogen sind, müssen Sie sich binnen zwei Wochen nach dem Einzug ummelden."
278,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Er muss uns auch seinen Personal-Ausweis oder Reise-Pass zeigen.,Das Einzugsdatum in der Wohnungsgeberbescheinigung darf nicht in der Zukunft liegen!
279,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Dazu müssen Sie nichts weiter tun. Wir ändern diese Angaben,wenn Sie Ihren neuen Wohnsitz in Köln bei uns ummelden.",Unabhängig vom Wohnbezirk können Sie sich im Kundenzentrum Ihrer Wahl ummelden. Dort wird auch die Änderung der Anschrift im Personalausweis und in den Fahrzeugpapieren vorgenommen.
280,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Wir gebrauchen Ihre Daten nur für die Abläufe bei uns. Es passiert nichts damit,was Sie nicht wollen. Sie können dem Weitergeben von Ihren Daten an andere Stellen widersprechen.Dann geben wir niemals Ihre Daten an diese Stellen weiter.",Widerspruchsrecht gegen Datenweitergabe Sie haben ein kostenloses Widerspruchsrecht gegen die Weiterleitung Ihrer Meldedaten. Vorsprache Eine persönliche Vorsprache ist erforderlich und muss innerhalb von 14 Tagen nach Einzug erfolgen.
281,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Widersprechen können Sie beim Ummelden von Ihrem Wohnsitz in Köln.Sie können aber auch später noch dem Weitergeben von Ihren Daten widersprechen.,"Sie kann frühestens ab dem Einzugstag erfolgen, der in der Wohnungsgeberbescheinigung bestätigt wird. Das Einzugsdatum darf bei der Ummeldung nicht in der Zukunft liegen."
282,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"An bestimmte Stellen dürfen wir Ihre Daten nur dann weitergeben,wenn Sie dem zugestimmt haben. Zum Beispiel:Sie kommen nur dann ins Telefon-Buch,wenn Sie dem zugestimmt haben.Wenn nicht, darf man Sie nicht ins Telefon-Buch schreiben.",Bitte beachten Sie unsere Hinweise bei den Öffnungszeiten.
283,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Das Ummelden selbst ist kostenlos.,Die Vorsprache kann auch durch eine bevollmächtigte Person erfolgen.
284,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,"Kostenlos ist auch das Ändern der Adresse im Personal-Ausweis. Bezahlen müssen Sie nur,wenn Sie ein Auto oder Motor-Rad haben.Und wenn wir die Adresse auf deren Papieren ändern sollen. 10 Euro 70 Cent kostet das Ändern der Adresseauf der Zulassungs-Bescheinigung.Oder auf dem Fahrzeug-Schein.",Dann sind zusätzlich eine Vollmacht sowie der Personalausweis oder Pass des*der Vertreters*in vorzulegen.
285,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Seit November 2015 gibt es ein neues Melde-Gesetz.,Die Vollmacht können Sie im Downloadservice herunterladen.
286,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Und es gibt neue Gesetze zum:,"Leider ist es aus rechtlichen Gründen nicht möglich, das Anmeldeformular auf dem Postweg zu übersenden."
287,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Anmelden von Ihrem Wohn-Sitz Ummelden von Ihrem Wohn-Sitz Abmelden von Ihrem Wohn-Sitz,Gebühren Die Ummeldung Ihres Wohnsitzes und die Änderung der Anschrift im Personalausweis sind gebührenfrei.
288,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Dazu müssen Sie jetzt immer 1 Bestätigung vom Vermieter oder der Vermieterin abgeben.,"Für die Adressenänderung auf dem Kraftfahrzeugschein oder der Zulassungsbescheinigung Teil I fallen Gebühren in Höhe von 10,80 Euro an."
289,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden,Dafür haben Sie jetzt 2 Wochen Zeit. Früher hatten Sie nur 1 Woche Zeit.,Rechtliche Voraussetzungen
290,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zum-ersten-mal-koeln-anmelden,Sie ziehen nach Köln um?,Sie ziehen um nach Köln?
291,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zum-ersten-mal-koeln-anmelden,Dann müssen Sie Ihre neue Adresse bei uns anmelden.,Dann müssen Sie sich bei uns anmelden.
292,P_koeln,,https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zum-ersten-mal-koeln-anmelden,Spätestens 2 Wochen nach dem Umzug zur neuen Adresse müssen Sie sich anmelden. Ihren neuen Wohnsitz melden Sie dort an: im Kunden-Zentrum Innenstadt,Die Anmeldung können Sie innerhalb von 14 Tagen nach dem Einzug mit vorheriger Terminvereinbarung in einem Kundenzentrum Ihrer Wahl vornehmen.
